year,quarter,period,market,internal_class,rba,available_space,availability_proportion,overall_rent,direct_overall_rent,sublet_overall_rent,leasing
2020,Q2,2020-Q2,San Francisco,A,47195402,5142923,0.108970848,78.48871685,82.923321,73.944511,479711
2020,Q2,2020-Q2,San Francisco,O,29852718,5230424,0.175207631,78.48871685,82.923321,73.944511,394152
2020,Q3,2020-Q3,San Francisco,A,47195402,7113987,0.150734747,75.38415788,80.201753,71.683952,307993
2020,Q3,2020-Q3,San Francisco,O,30022751,6605564,0.220018612,75.38415788,80.201753,71.683952,191900
2020,Q4,2020-Q4,San Francisco,A,47369309,8240088,0.173954152,72.43780438,77.702637,67.830661,180478
2020,Q4,2020-Q4,San Francisco,O,30103759,7495599,0.248992128,72.43780438,77.702637,67.830661,62842
2021,Q1,2021-Q1,San Francisco,A,48155713,10152514,0.210826782,71.81196577,76.838073,66.844947,205116
2021,Q1,2021-Q1,San Francisco,O,30231016,8544334,0.282634695,71.81196577,76.838073,66.844947,175857
2021,Q2,2021-Q2,San Francisco,A,48451046,11974473,0.24714581,72.02875762,76.446385,66.822964,571558
2021,Q2,2021-Q2,San Francisco,O,30453024,9086830,0.298388429,72.02875762,76.446385,66.822964,506105
2021,Q3,2021-Q3,San Francisco,A,52861463,12572661,0.237841715,72.79152817,75.816792,67.189413,1031280
2021,Q3,2021-Q3,San Francisco,O,30628738,9163553,0.29918154,72.79152817,75.816792,67.189413,845433
2021,Q4,2021-Q4,San Francisco,A,53368319,12192716,0.228463557,72.54025583,75.235721,67.425977,1178736
2021,Q4,2021-Q4,San Francisco,O,30805504,9675600,0.314086729,72.54025583,75.235721,67.425977,623442
2022,Q1,2022-Q1,San Francisco,A,53800319,12641964,0.23497935,72.71509067,74.909776,67.701655,1171473
2022,Q1,2022-Q1,San Francisco,O,30955089,9832054,0.317623186,72.71509067,74.909776,67.701655,317725
2022,Q2,2022-Q2,San Francisco,A,54754219,13305793,0.243009456,72.04049517,75.607122,64.319792,1182922
2022,Q2,2022-Q2,San Francisco,O,30934794,10483627,0.338894353,72.04049517,75.607122,64.319792,283094
2022,Q3,2022-Q3,San Francisco,A,54754219,13607557,0.248520703,71.24532223,75.280509,62.496704,862378
2022,Q3,2022-Q3,San Francisco,O,30934794,11082967,0.358268654,71.24532223,75.280509,62.496704,178645
2022,Q4,2022-Q4,San Francisco,A,54754219,15757293,0.287782262,71.2315467,75.883444,60.459974,954190
2022,Q4,2022-Q4,San Francisco,O,30934794,11694755,0.378045349,71.2315467,75.883444,60.459974,419038
2023,Q1,2023-Q1,San Francisco,A,55034644,16614706,0.301895402,70.64259348,75.648315,59.935278,549519
2023,Q1,2023-Q1,San Francisco,O,31766440,11710273,0.368636618,70.64259348,75.648315,59.935278,314551
2023,Q2,2023-Q2,San Francisco,A,55034644,18016047,0.327358291,68.45079738,72.796152,59.308843,754195
2023,Q2,2023-Q2,San Francisco,O,31766440,12427870,0.391226401,68.45079738,72.796152,59.308843,357611
2023,Q3,2023-Q3,San Francisco,A,55034644,18819427,0.341956005,69.1478522,73.219798,59.505512,504734
2023,Q3,2023-Q3,San Francisco,O,31766440,12642722,0.397989891,69.1478522,73.219798,59.505512,289530
2023,Q4,2023-Q4,San Francisco,A,55921245,19023182,0.340178084,68.81658538,72.196551,59.422798,1397633
2023,Q4,2023-Q4,San Francisco,O,31766440,13182338,0.414976875,68.81658538,72.196551,59.422798,306462
2024,Q1,2024-Q1,San Francisco,A,55955617,19079786,0.34098071,68.97591147,72.666965,57.831463,881379
2024,Q1,2024-Q1,San Francisco,O,31791348,12773302,0.401785479,68.97591147,72.666965,57.831463,261876
2024,Q2,2024-Q2,San Francisco,A,56296653,19716669,0.350228085,68.55857822,72.296592,57.721118,913850
2024,Q2,2024-Q2,San Francisco,O,32205896,12432105,0.386019535,68.55857822,72.296592,57.721118,643686
2024,Q3,2024-Q3,San Francisco,A,56633008,19441595,0.343290877,68.21706757,71.752706,57.653946,1345703
2024,Q3,2024-Q3,San Francisco,O,32205896,13105930,0.406941946,68.21706757,71.752706,57.653946,366237
2024,Q4,2024-Q4,San Francisco,A,56646699,19469548,0.344,67.84,71.164767,56.845306,1379981
2024,Q4,2024-Q4,San Francisco,O,32110848,13037874,0.406,67.84,71.164767,56.845306,829785
2018,Q1,2018-Q1,Seattle,A,59853980,4721407,0.078882089,32.1894026,NA,NA,1332616
2018,Q1,2018-Q1,Seattle,O,51751866,7225706,0.139622135,32.1894026,NA,NA,1031611
2018,Q2,2018-Q2,Seattle,A,59888882,6949260,0.116035895,35.24503093,NA,NA,1033678
2018,Q2,2018-Q2,Seattle,O,51977566,7549304,0.145241584,35.24503093,NA,NA,912082
2018,Q3,2018-Q3,Seattle,A,59888882,7581699,0.126596102,36.30158605,NA,NA,1453238
2018,Q3,2018-Q3,Seattle,O,51977566,7554431,0.145340222,36.30158605,NA,NA,768564
2018,Q4,2018-Q4,Seattle,A,60100882,7413798,0.123355894,37.7187754,NA,NA,1493062
2018,Q4,2018-Q4,Seattle,O,51977566,6844673,0.131685139,37.7187754,NA,NA,1111045
2019,Q1,2019-Q1,Seattle,A,60747381,7121956,0.117238898,37.80678967,38.2549,34.635552,1000872
2019,Q1,2019-Q1,Seattle,O,51974773,7000444,0.134689266,37.80678967,38.2549,34.635552,720846
2019,Q2,2019-Q2,Seattle,A,60747381,6913905,0.113814042,37.94000439,38.490995,34.447098,2143476
2019,Q2,2019-Q2,Seattle,O,51974773,6729388,0.12947412,37.94000439,38.490995,34.447098,655683
2019,Q3,2019-Q3,Seattle,A,61323447,6275292,0.102331038,38.4323644,36.79525,46.605785,1366985
2019,Q3,2019-Q3,Seattle,O,51974773,6938980,0.133506692,38.4323644,36.79525,46.605785,638845
2019,Q4,2019-Q4,Seattle,A,61659714,6658534,0.107988402,38.71303542,36.973168,45.26882,909199
2019,Q4,2019-Q4,Seattle,O,51891155,6659105,0.128328325,38.71303542,36.973168,45.26882,674862
2020,Q1,2020-Q1,Seattle,A,61659714,7258659,0.117721256,39.57896836,38.321742,44.613622,1270347
2020,Q1,2020-Q1,Seattle,O,51891155,6727695,0.12965013,39.57896836,38.321742,44.613622,695423
2020,Q2,2020-Q2,Seattle,A,61659714,7691305,0.124737929,39.79816974,38.593794,44.32596,447043
2020,Q2,2020-Q2,Seattle,O,51891155,7040627,0.135680676,39.79816974,38.593794,44.32596,750774
2020,Q3,2020-Q3,Seattle,A,61659714,8693520,0.140991896,37.99000386,38.544223,35.064812,1898551
2020,Q3,2020-Q3,Seattle,O,51891155,7608396,0.146622213,37.99000386,38.544223,35.064812,276971
2020,Q4,2020-Q4,Seattle,A,61659714,9847030,0.159699573,38.06550937,38.804598,34.999936,275516
2020,Q4,2020-Q4,Seattle,O,51891155,8561591,0.164991336,38.06550937,38.804598,34.999936,460149
2021,Q1,2021-Q1,Seattle,A,63134041,11186748,0.177190432,38.56197525,39.015056,36.714491,934497
2021,Q1,2021-Q1,Seattle,O,52611309,9567627,0.181854951,38.56197525,39.015056,36.714491,463777
2021,Q2,2021-Q2,Seattle,A,63134041,12228268,0.193687396,39.72746705,39.840619,39.264512,645858
2021,Q2,2021-Q2,Seattle,O,52346113,9963298,0.190335011,39.72746705,39.840619,39.264512,495512
2021,Q3,2021-Q3,Seattle,A,63186911,12194682,0.192993799,39.79983645,39.841013,39.60432,909764
2021,Q3,2021-Q3,Seattle,O,52122565,10017555,0.192192288,39.79983645,39.841013,39.60432,583420
2021,Q4,2021-Q4,Seattle,A,63533911,12077922,0.190101976,39.7121911,40.266837,37.823595,990310
2021,Q4,2021-Q4,Seattle,O,52250031,10274235,0.19663596,39.7121911,40.266837,37.823595,753892
2022,Q1,2022-Q1,Seattle,A,68277395,12665809,0.185505159,42.69276605,42.6294,42.864948,978542
2022,Q1,2022-Q1,Seattle,O,53045378,10438071,0.196776258,42.69276605,42.6294,42.864948,416424
2022,Q2,2022-Q2,Seattle,A,68277395,12845453,0.188136249,42.25676567,42.686738,40.669138,498993
2022,Q2,2022-Q2,Seattle,O,52250280,10268571,0.196526621,42.25676567,42.686738,40.669138,460532
2022,Q3,2022-Q3,Seattle,A,68277395,13923825,0.203930232,42.30724946,42.846595,40.572289,1173029
2022,Q3,2022-Q3,Seattle,O,52250280,10318002,0.197472664,42.30724946,42.846595,40.572289,750168
2022,Q4,2022-Q4,Seattle,A,68277395,15316062,0.224321124,44.3704259,45.990703,39.101033,636888
2022,Q4,2022-Q4,Seattle,O,52250280,11411762,0.218405758,44.3704259,45.990703,39.101033,421304
2023,Q1,2023-Q1,Seattle,A,68907490,16570750,0.240478212,44.72316929,46.250885,39.346958,538194
2023,Q1,2023-Q1,Seattle,O,51996552,11582445,0.222754097,44.72316929,46.250885,39.346958,459198
2023,Q2,2023-Q2,Seattle,A,69730741,18884366,0.270818375,45.94672621,47.684702,38.416685,441957
2023,Q2,2023-Q2,Seattle,O,51996552,11686006,0.224745787,45.94672621,47.684702,38.416685,575994
2023,Q3,2023-Q3,Seattle,A,70143594,20061536,0.286006674,46.44781544,48.273749,38.021901,638777
2023,Q3,2023-Q3,Seattle,O,52108212,11744280,0.225382517,46.44781544,48.273749,38.021901,751701
2023,Q4,2023-Q4,Seattle,A,70871976,19752189,0.278702389,46.52212237,47.974949,38.299964,715235
2023,Q4,2023-Q4,Seattle,O,52374201,12394280,0.236648574,46.52212237,47.974949,38.299964,443314
2024,Q1,2024-Q1,Seattle,A,71741018,20282668,0.282720661,46.25891955,47.638976,38.048094,1126788
2024,Q1,2024-Q1,Seattle,O,52055578,12970519,0.249166746,46.25891955,47.638976,38.048094,377108
2024,Q2,2024-Q2,Seattle,A,71749675,21182133,0.295222703,46.09599356,47.639411,37.552424,1325199
2024,Q2,2024-Q2,Seattle,O,52201895,13163370,0.252162685,46.09599356,47.639411,37.552424,627794
2024,Q3,2024-Q3,Seattle,A,70723994,21569195,0.304977049,44.27728959,46.271885,36.338047,669479
2024,Q3,2024-Q3,Seattle,O,52318235,13070540,0.249827617,44.27728959,46.271885,36.338047,588142
2024,Q4,2024-Q4,Seattle,A,70620384,22638458,0.32056549,45.2,47.025439,35.962138,734181
2024,Q4,2024-Q4,Seattle,O,52684309,12737268,0.241765874,45.2,47.025439,35.962138,498945
2018,Q1,2018-Q1,South Bay,A,30265460,4580879,0.151356662,48.86598827,NA,NA,1331761
2018,Q1,2018-Q1,South Bay,O,50548965,7131492,0.141080871,48.86598827,NA,NA,592652
2018,Q2,2018-Q2,South Bay,A,31210949,5518187,0.176802923,51.23819018,NA,NA,1770138
2018,Q2,2018-Q2,South Bay,O,50548965,6791922,0.134363226,51.23819018,NA,NA,1131359
2018,Q3,2018-Q3,South Bay,A,31210949,4557093,0.146009434,49.57579962,NA,NA,1465310
2018,Q3,2018-Q3,South Bay,O,50548965,6308393,0.124797669,49.57579962,NA,NA,1198493
2018,Q4,2018-Q4,South Bay,A,31966549,5361942,0.167736029,51.28456924,NA,NA,1023293
2018,Q4,2018-Q4,South Bay,O,50587318,6016222,0.118927475,51.28456924,NA,NA,777975
2019,Q1,2019-Q1,South Bay,A,33609818,4903303,0.145889008,53.00815556,53.905264,50.714696000000004,1176751
2019,Q1,2019-Q1,South Bay,O,50743623,6037657,0.118983562,53.00815556,53.905264,50.714696000000004,549638
2019,Q2,2019-Q2,South Bay,A,33892424,5117407,0.150989702,57.26898459,58.435523,51.875762,713726
2019,Q2,2019-Q2,South Bay,O,50690473,5568912,0.109861117,57.26898459,58.435523,51.875762,1330701
2019,Q3,2019-Q3,South Bay,A,33892424,5663137,0.167091531,57.62628728,59.412578,50.243842,618713
2019,Q3,2019-Q3,South Bay,O,50690473,6354161,0.125352174,57.62628728,59.412578,50.243842,863936
2019,Q4,2019-Q4,South Bay,A,34699748,5792244,0.16692467,58.79345331,61.349524,49.584283,953537
2019,Q4,2019-Q4,South Bay,O,50690473,6111970,0.120574334,58.79345331,61.349524,49.584283,934213
2020,Q1,2020-Q1,South Bay,A,34699748,5375477,0.154914007,58.80715502,60.733915,51.915039,707084
2020,Q1,2020-Q1,South Bay,O,50930254,6434793,0.126345197,58.80715502,60.733915,51.915039,897854
2020,Q2,2020-Q2,South Bay,A,34699748,5303189,0.152830764,59.41227073,61.350036,52.820229,136674
2020,Q2,2020-Q2,South Bay,O,50741922,6841258,0.134824574,59.41227073,61.350036,52.820229,670237
2020,Q3,2020-Q3,South Bay,A,34772410,5626442,0.161807652,58.08107328,59.342494,54.241331,323506
2020,Q3,2020-Q3,South Bay,O,50975112,7788058,0.152781577,58.08107328,59.342494,54.241331,168534
2020,Q4,2020-Q4,South Bay,A,34953070,5918905,0.16933863,56.5348164,58.083388,51.650475,261601
2020,Q4,2020-Q4,South Bay,O,51111086,9266649,0.181304091,56.5348164,58.083388,51.650475,329876
2021,Q1,2021-Q1,South Bay,A,35013070,5717472,0.163295364,57.81389204,59.560717,51.611679,57415
2021,Q1,2021-Q1,South Bay,O,51087731,9676714,0.189413658,57.81389204,59.560717,51.611679,337419
2021,Q2,2021-Q2,South Bay,A,35013070,5763612,0.164613157,57.39743575,59.189985,50.866043,741945
2021,Q2,2021-Q2,South Bay,O,50789771,10332748,0.203441516,57.39743575,59.189985,50.866043,411806
2021,Q3,2021-Q3,South Bay,A,35510051,7145215,0.201216692,55.61767702,58.12507,46.167658,223324
2021,Q3,2021-Q3,South Bay,O,50835270,10502971,0.206607952,55.61767702,58.12507,46.167658,659937
2021,Q4,2021-Q4,South Bay,A,35510051,7127211,0.200709681,56.05121555,58.824327,43.757958,975125
2021,Q4,2021-Q4,South Bay,O,50384832,10362422,0.205665507,56.05121555,58.824327,43.757958,1016757
2022,Q1,2022-Q1,South Bay,A,36544547,6737703,0.184369586,56.7154071,58.807713,45.593846,101088
2022,Q1,2022-Q1,South Bay,O,50795495,10416413,0.205065685,56.7154071,58.807713,45.593846,473745
2022,Q2,2022-Q2,South Bay,A,36209501,7061570,0.19501981,56.51082959,58.710294,46.816037,1016132
2022,Q2,2022-Q2,South Bay,O,49965244,10617034,0.212488385,56.51082959,58.710294,46.816037,370511
2022,Q3,2022-Q3,South Bay,A,37701336,7052323,0.187057642,59.49357385,61.400671,52.890772,1112923
2022,Q3,2022-Q3,South Bay,O,50068168,10872170,0.21714735,59.49357385,61.400671,52.890772,618748
2022,Q4,2022-Q4,South Bay,A,37701336,8346092,0.221373906,59.30986112,61.856056,51.684294,132186
2022,Q4,2022-Q4,South Bay,O,49938490,11287681,0.226031684,59.30986112,61.856056,51.684294,413550
2023,Q1,2023-Q1,South Bay,A,38747945,8627450,0.222655679,59.8002898,62.378305,52.494408,351501
2023,Q1,2023-Q1,South Bay,O,50143309,11691007,0.233151885,59.8002898,62.378305,52.494408,680469
2023,Q2,2023-Q2,South Bay,A,39093207,11742901,0.300382135,62.11725664,63.978398,58.170925,388140
2023,Q2,2023-Q2,South Bay,O,50143309,11762171,0.234571097,62.11725664,63.978398,58.170925,279848
2023,Q3,2023-Q3,South Bay,A,39235858,12011084,0.306125178,61.9624473,63.705616,58.00823,209845
2023,Q3,2023-Q3,South Bay,O,50143309,11762837,0.234584379,61.9624473,63.705616,58.00823,442589
2023,Q4,2023-Q4,South Bay,A,39235858,12240398,0.311969678,61.15455599,62.572452,57.769666,904556
2023,Q4,2023-Q4,South Bay,O,50143309,12322945,0.245754523,61.15455599,62.572452,57.769666,301825
2024,Q1,2024-Q1,South Bay,A,39879541,12998188,0.325936249,61.41876475,61.969115,60.278048,208293
2024,Q1,2024-Q1,South Bay,O,49795245,11736666,0.235698529,61.41876475,61.969115,60.278048,446456
2024,Q2,2024-Q2,South Bay,A,40407041,13593936,0.336424931,62.01580791,63.311664,58.88703,404308
2024,Q2,2024-Q2,South Bay,O,49795245,12300045,0.247012441,62.01580791,63.311664,58.88703,303081
2024,Q3,2024-Q3,South Bay,A,39894051,13693898,0.343256642,61.78921396,63.31201,58.405532,302686
2024,Q3,2024-Q3,South Bay,O,49689520,11006240,0.221500228,61.78921396,63.31201,58.405532,1419446
2024,Q4,2024-Q4,South Bay,A,39894056,12681211,0.318,60.36,62.170518,55.752616,1278387
2024,Q4,2024-Q4,South Bay,O,49949875,10577783,0.212,60.36,62.170518,55.752616,1147794
2018,Q1,2018-Q1,South Florida,A,51568556,8778332,0.170226446,32.82683854,NA,NA,610763
2018,Q1,2018-Q1,South Florida,O,50893104,7819149,0.153638674,32.82683854,NA,NA,603367
2018,Q2,2018-Q2,South Florida,A,51817856,8799234,0.169810847,33.43493205,NA,NA,669302
2018,Q2,2018-Q2,South Florida,O,51137809,8032140,0.15706852,33.43493205,NA,NA,836465
2018,Q3,2018-Q3,South Florida,A,51924594,9253244,0.178205418,33.91995615,NA,NA,602599
2018,Q3,2018-Q3,South Florida,O,51137809,8067220,0.15775451,33.91995615,NA,NA,900868
2018,Q4,2018-Q4,South Florida,A,51924594,9297579,0.179059253,34.00422467,NA,NA,707773
2018,Q4,2018-Q4,South Florida,O,51137809,8545591,0.167109056,34.00422467,NA,NA,778162
2019,Q1,2019-Q1,South Florida,A,51924594,9040750,0.174113061,33.98281258,34.354647,28.766267,852475
2019,Q1,2019-Q1,South Florida,O,51137809,8288581,0.162083225,33.98281258,34.354647,28.766267,647374
2019,Q2,2019-Q2,South Florida,A,52962232,8806353,0.166276093,34.46763344,34.97116,27.683014,1087404
2019,Q2,2019-Q2,South Florida,O,51200215,7908317,0.154458668,34.46763344,34.97116,27.683014,1061940
2019,Q3,2019-Q3,South Florida,A,52962232,9820759,0.185429477,36.07143648,36.210564,31.141652,1083078
2019,Q3,2019-Q3,South Florida,O,51200215,8018952,0.156619499,36.07143648,36.210564,31.141652,692434
2019,Q4,2019-Q4,South Florida,A,53111282,10334664,0.194585098,36.49742188,36.719064,31.660151,1162799
2019,Q4,2019-Q4,South Florida,O,51380215,8163560,0.158885283,36.49742188,36.719064,31.660151,644432
2020,Q1,2020-Q1,South Florida,A,53412752,10457004,0.195777293,37.09562942,37.32454,32.047791,855083
2020,Q1,2020-Q1,South Florida,O,51380215,8155007,0.158718818,37.09562942,37.32454,32.047791,657856
2020,Q2,2020-Q2,South Florida,A,53412752,10873758,0.203579812,37.02265134,37.217682,32.414132,466980
2020,Q2,2020-Q2,South Florida,O,51380215,8026104,0.156210012,37.02265134,37.217682,32.414132,365661
2020,Q3,2020-Q3,South Florida,A,53412752,11896793,0.222733197,37.12280914,37.372517,32.092412,482396
2020,Q3,2020-Q3,South Florida,O,51380215,8311422,0.161763083,37.12280914,37.372517,32.092412,785472
2020,Q4,2020-Q4,South Florida,A,53412752,12777620,0.239224146,37.59212367,37.829944,32.31121,603248
2020,Q4,2020-Q4,South Florida,O,51380215,8245542,0.160480878,37.59212367,37.829944,32.31121,499722
2021,Q1,2021-Q1,South Florida,A,53595655,13291370,0.247993424,37.85528515,39.116751,31.121213,429616
2021,Q1,2021-Q1,South Florida,O,51380215,8501197,0.165456626,37.85528515,39.116751,31.121213,482414
2021,Q2,2021-Q2,South Florida,A,53595655,12930254,0.241255639,38.07848032,39.429697,31.209112,1099599
2021,Q2,2021-Q2,South Florida,O,51380215,8202874,0.159650441,38.07848032,39.429697,31.209112,898815
2021,Q3,2021-Q3,South Florida,A,53673005,12733416,0.237240602,38.10131317,39.370104,31.183998,982739
2021,Q3,2021-Q3,South Florida,O,51380215,8550781,0.166421666,38.10131317,39.370104,31.183998,686224
2021,Q4,2021-Q4,South Florida,A,54860522,12808436,0.233472733,39.80623961,40.055229,32.027612,1317530
2021,Q4,2021-Q4,South Florida,O,51419100,8131621,0.158143978,39.80623961,40.055229,32.027612,820880
2022,Q1,2022-Q1,South Florida,A,54934952,12417356,0.226037442,40.09989699,40.72432,33.344767,804154
2022,Q1,2022-Q1,South Florida,O,53714219,9230851,0.171851163,40.09989699,40.72432,33.344767,758096
2022,Q2,2022-Q2,South Florida,A,54261809,11575732,0.213331111,40.47665116,41.183119,33.617685,855161
2022,Q2,2022-Q2,South Florida,O,50762361,8780898,0.172980488,40.47665116,41.183119,33.617685,581316
2022,Q3,2022-Q3,South Florida,A,54261809,11334844,0.208891746,40.75935511,41.459893,34.258891,1558048
2022,Q3,2022-Q3,South Florida,O,50800789,8345927,0.16428735,40.75935511,41.459893,34.258891,788512
2022,Q4,2022-Q4,South Florida,A,54261809,11332980,0.208857394,41.24152083,41.892464,34.600246,1102587
2022,Q4,2022-Q4,South Florida,O,50800789,8284011,0.16306855,41.24152083,41.892464,34.600246,583928
2023,Q1,2023-Q1,South Florida,A,54261809,11052567,0.203689615,41.73011696,42.323368,34.19225,837374
2023,Q1,2023-Q1,South Florida,O,50800789,8272496,0.16284188,41.73011696,42.323368,34.19225,458745
2023,Q2,2023-Q2,South Florida,A,54261809,11608290,0.213931128,42.52486181,42.995651,36.377056,1018831
2023,Q2,2023-Q2,South Florida,O,50800789,8382197,0.165001315,42.52486181,42.995651,36.377056,972631
2023,Q3,2023-Q3,South Florida,A,54529129,11271880,0.206713003,42.93103368,43.393935,36.78651,1163075
2023,Q3,2023-Q3,South Florida,O,50859929,8440587,0.165957507,42.93103368,43.393935,36.78651,668220
2023,Q4,2023-Q4,South Florida,A,54529129,11444484,0.209878357,43.59019285,43.918638,38.705589,1032613
2023,Q4,2023-Q4,South Florida,O,50859929,8357355,0.164321012,43.59019285,43.918638,38.705589,729110
2024,Q1,2024-Q1,South Florida,A,54843032,11287023,0.205805963,43.64377066,44.140386,37.199235,898275
2024,Q1,2024-Q1,South Florida,O,50859929,8670515,0.170478315,43.64377066,44.140386,37.199235,553312
2024,Q2,2024-Q2,South Florida,A,54943330,11353999,0.206649269,44.51951141,44.940155,39.226152,1169244
2024,Q2,2024-Q2,South Florida,O,50859929,8270424,0.162611788,44.51951141,44.940155,39.226152,557689
2024,Q3,2024-Q3,South Florida,A,55208986,11452359,0.207436503,45.61687498,45.645608,45.395623,1405444
2024,Q3,2024-Q3,South Florida,O,51435120,8708642,0.169313146,45.61687498,45.645608,45.395623,959832
2024,Q4,2024-Q4,South Florida,A,55208986,11159097,0.202,47.7,48.072692,43.447944,1486764
2024,Q4,2024-Q4,South Florida,O,51408267,7700346,0.15,47.7,48.072692,43.447944,744521
2018,Q1,2018-Q1,Suburban Maryland,A,38378226,7911816,0.206153771,26.69386246,NA,NA,584426
2018,Q1,2018-Q1,Suburban Maryland,O,21724704,4421421,0.203520425,26.69386246,NA,NA,213664
2018,Q2,2018-Q2,Suburban Maryland,A,38378226,8004729,0.208574753,27.16275084,NA,NA,678493
2018,Q2,2018-Q2,Suburban Maryland,O,21724704,4353641,0.200400475,27.16275084,NA,NA,212336
2018,Q3,2018-Q3,Suburban Maryland,A,38578226,8932397,0.231539859,27.84621482,NA,NA,874344
2018,Q3,2018-Q3,Suburban Maryland,O,21724704,4164965,0.191715616,27.84621482,NA,NA,201529
2018,Q4,2018-Q4,Suburban Maryland,A,38865409,9212608,0.237038751,27.32784107,NA,NA,401099
2018,Q4,2018-Q4,Suburban Maryland,O,21724704,3566539,0.16416974,27.32784107,NA,NA,253184
2019,Q1,2019-Q1,Suburban Maryland,A,39440176,8831204,0.22391391,27.95911306,28.167745,24.679507,762150
2019,Q1,2019-Q1,Suburban Maryland,O,21724704,3849929,0.177214336,27.95911306,28.167745,24.679507,231904
2019,Q2,2019-Q2,Suburban Maryland,A,39440176,8803031,0.223199587,28.76889696,28.798262,27.396356,699506
2019,Q2,2019-Q2,Suburban Maryland,O,21724704,3617263,0.166504593,28.76889696,28.798262,27.396356,222979
2019,Q3,2019-Q3,Suburban Maryland,A,39440176,8621256,0.218590708,29.23202535,29.355267,26.784366,402502
2019,Q3,2019-Q3,Suburban Maryland,O,21724704,3295609,0.151698684,29.23202535,29.355267,26.784366,114551
2019,Q4,2019-Q4,Suburban Maryland,A,39440176,8438516,0.213957362,28.89256805,29.044867,26.543282,396133
2019,Q4,2019-Q4,Suburban Maryland,O,21724704,3187165,0.146706947,28.89256805,29.044867,26.543282,102046
2020,Q1,2020-Q1,Suburban Maryland,A,39440176,8244904,0.209048357,29.25972944,29.31588,27.149977,804983
2020,Q1,2020-Q1,Suburban Maryland,O,21724704,3336923,0.15360039,29.25972944,29.31588,27.149977,368421
2020,Q2,2020-Q2,Suburban Maryland,A,39820087,8356583,0.209858482,29.48709877,29.583005,26.592405,396523
2020,Q2,2020-Q2,Suburban Maryland,O,21724704,3429606,0.157866639,29.48709877,29.583005,26.592405,243098
2020,Q3,2020-Q3,Suburban Maryland,A,39820087,8876360,0.222911617,29.35556613,29.511204,26.196491,347154
2020,Q3,2020-Q3,Suburban Maryland,O,21724704,3468903,0.159675501,29.35556613,29.511204,26.196491,77258
2020,Q4,2020-Q4,Suburban Maryland,A,40182730,9356556,0.232850182,29.79145745,30.099075,25.649593,466055
2020,Q4,2020-Q4,Suburban Maryland,O,21724704,3505370,0.161354097,29.79145745,30.099075,25.649593,57317
2021,Q1,2021-Q1,Suburban Maryland,A,40182730,9576004,0.238311434,29.90840004,30.218513,26.330839,392983
2021,Q1,2021-Q1,Suburban Maryland,O,21724704,3599405,0.16568258,29.90840004,30.218513,26.330839,162462
2021,Q2,2021-Q2,Suburban Maryland,A,40182730,9740938,0.242416033,29.66513609,30.020167,25.724488,314783
2021,Q2,2021-Q2,Suburban Maryland,O,21724704,3637238,0.167424053,29.66513609,30.020167,25.724488,287831
2021,Q3,2021-Q3,Suburban Maryland,A,40182730,9583426,0.23849614,29.83879451,30.153188,25.671551,394597
2021,Q3,2021-Q3,Suburban Maryland,O,21724704,3589911,0.165245566,29.83879451,30.153188,25.671551,113432
2021,Q4,2021-Q4,Suburban Maryland,A,40916731,9695398,0.236954365,30.54868723,30.977127,24.64899,431635
2021,Q4,2021-Q4,Suburban Maryland,O,21724704,3580222,0.164799576,30.54868723,30.977127,24.64899,121284
2022,Q1,2022-Q1,Suburban Maryland,A,41502709,9928105,0.23921583,30.53743568,31.112685,24.437973,784621
2022,Q1,2022-Q1,Suburban Maryland,O,21987790,3627717,0.164987795,30.53743568,31.112685,24.437973,100870
2022,Q2,2022-Q2,Suburban Maryland,A,41371625,10072995,0.243475933,30.32817913,31.037311,24.252413,754095
2022,Q2,2022-Q2,Suburban Maryland,O,21325520,3568896,0.167353293,30.32817913,31.037311,24.252413,165432
2022,Q3,2022-Q3,Suburban Maryland,A,41371625,10133240,0.244932124,30.45565877,31.081773,24.587383,598841
2022,Q3,2022-Q3,Suburban Maryland,O,21325520,3545196,0.166241949,30.45565877,31.081773,24.587383,180764
2022,Q4,2022-Q4,Suburban Maryland,A,41371625,10714154,0.258973487,30.57141662,31.102215,25.421829,412644
2022,Q4,2022-Q4,Suburban Maryland,O,21325520,3517182,0.164928311,30.57141662,31.102215,25.421829,139298
2023,Q1,2023-Q1,Suburban Maryland,A,40389090,10544835,0.261081272,30.81336628,31.337942,25.974445,397092
2023,Q1,2023-Q1,Suburban Maryland,O,20864924,3386662,0.162313651,30.81336628,31.337942,25.974445,185032
2023,Q2,2023-Q2,Suburban Maryland,A,40389090,10583367,0.262035292,30.81372856,31.40341,25.161057,574805
2023,Q2,2023-Q2,Suburban Maryland,O,20864924,3327162,0.159461976,30.81372856,31.40341,25.161057,127970
2023,Q3,2023-Q3,Suburban Maryland,A,40389090,10655436,0.26381966,30.63004306,31.256175,24.570155,262997
2023,Q3,2023-Q3,Suburban Maryland,O,20864924,3388106,0.162382858,30.63004306,31.256175,24.570155,144775
2023,Q4,2023-Q4,Suburban Maryland,A,40389090,10722702,0.26548511,30.7922448,31.381707,24.856772,228027
2023,Q4,2023-Q4,Suburban Maryland,O,20864924,3542361,0.169775888,30.7922448,31.381707,24.856772,99494
2024,Q1,2024-Q1,Suburban Maryland,A,40389090,11100521,0.274839592,31.62845092,32.083793,26.382592,202130
