year,quarter,market,city,state,cbd_suburban,building_name,building_id,address,leased_sf,company_name,internal_industry,transaction_type,internal_class,rba,available_space,overall_rent,leasing
2018,Q1,Atlanta,Atlanta,GA,Suburban,NA,Atlanta_Central Perimeter_Atlanta_NA_2 Ravinia Dr,2 Ravinia Dr,6736,NA,NA,New,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,Suburban,NA,Atlanta_South Atlanta_Atlanta_NA_3401 Norman Berry Dr,3401 Norman Berry Dr,267,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,NA,Atlanta_South Atlanta_Atlanta_NA_3401 Norman Berry Dr,3401 Norman Berry Dr,1100,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,CBD,Buckhead Village,Atlanta_Buckhead_Atlanta_Buckhead Village_3035 Peachtree Rd,3035 Peachtree Rd,23133,NA,NA,Relocation,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,Suburban,1100 Circle 75,Atlanta_Northwest_Atlanta_1100 Circle 75_1100 Circle 75 Pky SE,1100 Circle 75 Pky SE,10875,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,CBD,55 Allen Plaza,Atlanta_Downtown_Atlanta_55 Allen Plaza_55 Ivan Allen Blvd NW,55 Ivan Allen Blvd NW,4942,NA,NA,New,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,CBD,Armour Yards,Atlanta_Buckhead_Atlanta_Armour Yards_165 Ottley Dr NE,165 Ottley Dr NE,3669,NA,NA,New,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,Suburban,Bldg 3,Atlanta_Northlake_Atlanta_Bldg 3_6755 Peachtree Industrial Blvd,6755 Peachtree Industrial Blvd,900,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,Bldg 3,Atlanta_Northlake_Atlanta_Bldg 3_6755 Peachtree Industrial Blvd,6755 Peachtree Industrial Blvd,970,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,Bldg 50,Atlanta_Central Perimeter_Atlanta_Bldg 50_50 Glenlake Pky NE,50 Glenlake Pky NE,10927,NA,NA,New,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,Suburban,Building B,Atlanta_Central Perimeter_Atlanta_Building B_5775 Glenridge Dr NE,5775 Glenridge Dr NE,2808,Kaplan Residential,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,Building D,Atlanta_Central Perimeter_Atlanta_Building D_5775 Glenridge Dr,5775 Glenridge Dr,1357,Dorsa Consulting,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,Century Springs East,Atlanta_Central Perimeter_Atlanta_Century Springs East_6100 Lake Forrest Dr NW,6100 Lake Forrest Dr NW,765,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,Crown Pointe,Atlanta_Central Perimeter_Atlanta_Crown Pointe_1050 Crown Pointe Pkwy,1050 Crown Pointe Pkwy,1834,Ambata,NA,New,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,Suburban,Cumberland Center IV,Atlanta_Northwest_Atlanta_Cumberland Center IV_3225 Cumberland Blvd SE,3225 Cumberland Blvd SE,2779,NA,NA,New,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,Suburban,Cumberland Overlook,Atlanta_Northwest_Atlanta_Cumberland Overlook_2700 Cumberland Pky SE,2700 Cumberland Pky SE,3614,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,Embassy Row Bldg 600,Atlanta_Central Perimeter_Atlanta_Embassy Row Bldg 600_6600 Peachtree Dunwoody Rd NE,6600 Peachtree Dunwoody Rd NE,2867,NA,NA,New,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,Suburban,Galleria 400,Atlanta_Northwest_Atlanta_Galleria 400_400 Galleria Pky SE,400 Galleria Pky SE,2794,NA,NA,New,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,CBD,Lenox Overlook,Atlanta_Buckhead_Atlanta_Lenox Overlook_3391 Peachtree Rd NE,3391 Peachtree Rd NE,4694,NA,NA,New,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,Suburban,North Terraces,Atlanta_Central Perimeter_Atlanta_North Terraces_400 Perimeter Center Ter,400 Perimeter Center Ter,6067,NA,NA,New,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,Suburban,North Terraces,Atlanta_Central Perimeter_Atlanta_North Terraces_400 Perimeter Center Ter,400 Perimeter Center Ter,26482,NA,NA,New,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,Suburban,Northside Tower,Atlanta_Central Perimeter_Atlanta_Northside Tower_6065 Roswell Rd NE,6065 Roswell Rd NE,500,Sovereign Hospice,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,Paces West,Atlanta_Northwest_Atlanta_Paces West_2727 Paces Ferry Rd SE,2727 Paces Ferry Rd SE,3094,Alphastaff,NA,New,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,CBD,Parkside Piedmont,Atlanta_Midtown_Atlanta_Parkside Piedmont_1440 Dutch Valley Pl NE,1440 Dutch Valley Pl NE,3789,Fermata Partners,"Technology, Advertising, Media, and Information",New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,CBD,Peachtree Center,Atlanta_Downtown_Atlanta_Peachtree Center_225 Peachtree St NE,225 Peachtree St NE,2311,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,CBD,Peachtree Center,Atlanta_Downtown_Atlanta_Peachtree Center_229 Peachtree St NE,229 Peachtree St NE,4970,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,Perimeter Park Office Bldg,Atlanta_Central Perimeter_Atlanta_Perimeter Park Office Bldg_2299 Perimeter Park Dr,2299 Perimeter Park Dr,2402,Epicurean Food & Beverages,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,CBD,Piedmont Center 14,Atlanta_Buckhead_Atlanta_Piedmont Center 14_3535 Piedmont Rd NE,3535 Piedmont Rd NE,9869,Experience,"Technology, Advertising, Media, and Information",Renewal,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,Suburban,Promenade Park,Atlanta_Northwest_Atlanta_Promenade Park_3915 Cascade Rd,3915 Cascade Rd,1891,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,Queen,Atlanta_Central Perimeter_Atlanta_Queen_5 Concourse Pky NE,5 Concourse Pky NE,26133,NA,NA,New,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,Suburban,South Pointe,Atlanta_South Atlanta_Atlanta_South Pointe_1691 Phoenix Blvd,1691 Phoenix Blvd,1063,NA,NA,New,A,101140416,20239067,24.3456893335581,1205126
2018,Q1,Atlanta,Atlanta,GA,Suburban,Stockholders Place,Atlanta_Central Perimeter_Atlanta_Stockholders Place_8097 Roswell Rd,8097 Roswell Rd,979,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,Stockholders Place,Atlanta_Central Perimeter_Atlanta_Stockholders Place_8097 Roswell Rd,8097 Roswell Rd,1138,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,NA,Atlanta_Northlake_Atlanta_NA_1777 Northeast Expy,1777 Northeast Expy,1410,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,NA,Atlanta_Northlake_Atlanta_NA_3835 Presidential Pky,3835 Presidential Pky,656,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,NA,Atlanta_Northlake_Atlanta_NA_3835 Presidential Pky,3835 Presidential Pky,669,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,NA,Atlanta_Northlake_Atlanta_NA_3835 Presidential Pky,3835 Presidential Pky,1554,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q1,Atlanta,Atlanta,GA,Suburban,NA,Atlanta_Central Perimeter_Atlanta_NA_41 Perimeter Ctr E,41 Perimeter Ctr E,17148,NA,NA,New,O,65810449,12728989,24.3456893335581,715742
2018,Q2,Atlanta,Atlanta,GA,Suburban,100 City View,Atlanta_Northwest_Atlanta_100 City View_3330 Cumberland Blvd,3330 Cumberland Blvd,7287,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,1180 Peachtree,Atlanta_Midtown_Atlanta_1180 Peachtree_1180 Peachtree St NE,1180 Peachtree St NE,4291,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,2310 Northlake Pky,Atlanta_Northlake_Atlanta_2310 Northlake Pky_2310 Parklake Dr NE,2310 Parklake Dr NE,660,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,280 Interstate North,Atlanta_Northwest_Atlanta_280 Interstate North_280 Interstate N Cir,280 Interstate N Cir,350,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,280 Interstate North,Atlanta_Northwest_Atlanta_280 Interstate North_280 Interstate N Cir,280 Interstate N Cir,400,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,360 Interstate North,Atlanta_Northwest_Atlanta_360 Interstate North_360 Interstate N Pky SE,360 Interstate N Pky SE,1508,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,CBD,400 Colony Square,Atlanta_Midtown_Atlanta_400 Colony Square_1201 Peachtree St NE,1201 Peachtree St NE,2957,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,7000 Central Park,Atlanta_Central Perimeter_Atlanta_7000 Central Park_7000 Central Pky NE,7000 Central Pky NE,3699,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,900 Circle 75,Atlanta_Northwest_Atlanta_900 Circle 75_900 Circle 75 Pky SE,900 Circle 75 Pky SE,1567,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,CBD,Bank of America Plaza,Atlanta_Downtown_Atlanta_Bank of America Plaza_600 Peachtree St NE,600 Peachtree St NE,3066,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,Bank of America Plaza,Atlanta_Downtown_Atlanta_Bank of America Plaza_600 Peachtree St NE,600 Peachtree St NE,4680,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,Buckhead Village,Atlanta_Buckhead_Atlanta_Buckhead Village_3035 Peachtree Rd,3035 Peachtree Rd,31957,Regus,Coworking and Executive Suite Companies,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,Building B,Atlanta_Central Perimeter_Atlanta_Building B_5775 Glenridge Dr NE,5775 Glenridge Dr NE,1815,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,Building B,Atlanta_Central Perimeter_Atlanta_Building B_5775 Glenridge Dr NE,5775 Glenridge Dr NE,2327,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,Building B,Atlanta_Central Perimeter_Atlanta_Building B_5775 Glenridge Dr NE,5775 Glenridge Dr NE,5964,Scp Eye Care,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,CBD,Eleven Hundred Peachtree Street,Atlanta_Midtown_Atlanta_Eleven Hundred Peachtree Street_1100 Peachtree St NE,1100 Peachtree St NE,4766,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,Embassy Row Bldg 300,Atlanta_Central Perimeter_Atlanta_Embassy Row Bldg 300_6600 Peachtree Dunwoody Rd NE,6600 Peachtree Dunwoody Rd NE,2446,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,Embassy Row Bldg 300,Atlanta_Central Perimeter_Atlanta_Embassy Row Bldg 300_6600 Peachtree Dunwoody Rd NE,6600 Peachtree Dunwoody Rd NE,23796,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,CBD,Garnett Station Place,Atlanta_Downtown_Atlanta_Garnett Station Place_236 Forsyth St SW,236 Forsyth St SW,920,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,Lakepointe,Atlanta_Northwest_Atlanta_Lakepointe_1700 Water Pl SE,1700 Water Pl SE,2050,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,CBD,Monarch Plaza,Atlanta_Buckhead_Atlanta_Monarch Plaza_3414 Peachtree Rd NE,3414 Peachtree Rd NE,6780,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,Northridge Plaza,Atlanta_Central Perimeter_Atlanta_Northridge Plaza_8200 Roberts Dr,8200 Roberts Dr,17131,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,One Alliance,Atlanta_Buckhead_Atlanta_One Alliance_3500 Lenox Rd NE,3500 Lenox Rd NE,3697,Peachtree Hotel Group,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,One Ravinia Drive,Atlanta_Central Perimeter_Atlanta_One Ravinia Drive_1 Ravinia Dr,1 Ravinia Dr,3551,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,One Ravinia Drive,Atlanta_Central Perimeter_Atlanta_One Ravinia Drive_1 Ravinia Dr,1 Ravinia Dr,4260,Prokarma,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,Paces Center,Atlanta_Buckhead_Atlanta_Paces Center_455 E Paces Ferry Rd NE,455 E Paces Ferry Rd NE,676,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,Paces West,Atlanta_Northwest_Atlanta_Paces West_2727 Paces Ferry Rd SE,2727 Paces Ferry Rd SE,17529,The Segal Company (Southeast),NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,Peachtree Center,Atlanta_Downtown_Atlanta_Peachtree Center_233 Peachtree St NE,233 Peachtree St NE,600,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,CBD,Piedmont Center 58,Atlanta_Buckhead_Atlanta_Piedmont Center 58_3525 Piedmont Rd NE,3525 Piedmont Rd NE,385,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,Piedmont Center 58,Atlanta_Buckhead_Atlanta_Piedmont Center 58_3525 Piedmont Rd NE,3525 Piedmont Rd NE,1166,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,Piedmont Center 58,Atlanta_Buckhead_Atlanta_Piedmont Center 58_3525 Piedmont Rd NE,3525 Piedmont Rd NE,1665,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,Piedmont Center 58,Atlanta_Buckhead_Atlanta_Piedmont Center 58_3525 Piedmont Rd NE,3525 Piedmont Rd NE,3420,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,Promenade Park,Atlanta_Northwest_Atlanta_Promenade Park_3915 Cascade Rd,3915 Cascade Rd,146,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,CBD,Promenade Tower,Atlanta_Midtown_Atlanta_Promenade Tower_1230 Peachtree St NE,1230 Peachtree St NE,2000,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,Prominence Tower,Atlanta_Buckhead_Atlanta_Prominence Tower_3475 Piedmont Rd NE,3475 Piedmont Rd NE,4935,Union Bank,Financial Services and Insurance,Renewal,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,Queen,Atlanta_Central Perimeter_Atlanta_Queen_5 Concourse Pky NE,5 Concourse Pky NE,2033,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,River Ridge,Atlanta_Central Perimeter_Atlanta_River Ridge_9040 Roswell Rd,9040 Roswell Rd,8109,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,RiverEdge One,Atlanta_Northwest_Atlanta_RiverEdge One_5500 Interstate N Pky NW,5500 Interstate N Pky NW,5904,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,Riveredge Place,Atlanta_Northwest_Atlanta_Riveredge Place_2000 Riveredge Pky NW,2000 Riveredge Pky NW,904,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,Riverwood 100,Atlanta_Northwest_Atlanta_Riverwood 100_3350 Riverwood Pkwy SE,3350 Riverwood Pkwy SE,7234,Coastalstates Bank,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,Riverwood 100,Atlanta_Northwest_Atlanta_Riverwood 100_3350 Riverwood Pkwy SE,3350 Riverwood Pkwy SE,3200,Parc Communities,Real Estate (except coworking providers),New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,Silhouette Midtown,Atlanta_Midtown_Atlanta_Silhouette Midtown_1447 Peachtree St NE,1447 Peachtree St NE,1157,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,Summit One,Atlanta_Central Perimeter_Atlanta_Summit One_1001 Summit Blvd,1001 Summit Blvd,3480,Consilium,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,The Campanile Building,Atlanta_Midtown_Atlanta_The Campanile Building_1155 Peachtree St NE,1155 Peachtree St NE,6870,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,The Hurt Building,Atlanta_Downtown_Atlanta_The Hurt Building_50 Hurt Plz SE,50 Hurt Plz SE,29401,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,Tower Place 100,Atlanta_Buckhead_Atlanta_Tower Place 100_3340 Peachtree Rd NE,3340 Peachtree Rd NE,1256,Mas Energy,"Construction, Engineering and Architecture",New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,NA,Atlanta_Northlake_Atlanta_NA_1900 Century Pl NE,1900 Century Pl NE,2214,Abc Consultants Group,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,NA,Atlanta_Central Perimeter_Atlanta_NA_2 Ravinia Dr,2 Ravinia Dr,1042,EIS,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,NA,Atlanta_Central Perimeter_Atlanta_NA_2 Ravinia Dr,2 Ravinia Dr,1489,WIA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,1000 Parkwood,Atlanta_Northwest_Atlanta_1000 Parkwood_1000 Parkwood Cir SE,1000 Parkwood Cir SE,1740,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,1180 Peachtree,Atlanta_Midtown_Atlanta_1180 Peachtree_1180 Peachtree St NE,1180 Peachtree St NE,26002,Bain &,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,171 Seventeenth Building,Atlanta_Midtown_Atlanta_171 Seventeenth Building_171 17th St NW,171 17th St NW,3982,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,211 at High Street,Atlanta_Central Perimeter_Atlanta_211 at High Street_211 Perimeter Center Pky NE,211 Perimeter Center Pky NE,3316,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,230 Peachtree,Atlanta_Downtown_Atlanta_230 Peachtree_230 Peachtree St NW,230 Peachtree St NW,12500,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,2302 Parklake Dr NE,Atlanta_Northlake_Atlanta_2302 Parklake Dr NE_2302 Parklake Dr,2302 Parklake Dr,244,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,2302 Parklake Dr NE,Atlanta_Northlake_Atlanta_2302 Parklake Dr NE_2302 Parklake Dr,2302 Parklake Dr,413,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,2302 Parklake Dr NE,Atlanta_Northlake_Atlanta_2302 Parklake Dr NE_2302 Parklake Dr,2302 Parklake Dr,867,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,2302 Parklake Dr NE,Atlanta_Northlake_Atlanta_2302 Parklake Dr NE_2302 Parklake Dr,2302 Parklake Dr,1062,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,2302 Parklake Dr NE,Atlanta_Northlake_Atlanta_2302 Parklake Dr NE_2302 Parklake Dr,2302 Parklake Dr,1603,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,2302 Parklake Dr NE,Atlanta_Northlake_Atlanta_2302 Parklake Dr NE_2302 Parklake Dr,2302 Parklake Dr,1610,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,2302 Parklake Dr NE,Atlanta_Northlake_Atlanta_2302 Parklake Dr NE_2302 Parklake Dr,2302 Parklake Dr,2194,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,CBD,260 Peachtree,Atlanta_Downtown_Atlanta_260 Peachtree_260 Peachtree St NW,260 Peachtree St NW,11981,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,280 Interstate North,Atlanta_Northwest_Atlanta_280 Interstate North_280 Interstate N Cir,280 Interstate N Cir,2102,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,CBD,3110 Maple Drive,Atlanta_Buckhead_Atlanta_3110 Maple Drive_3110 Maple Dr NE,3110 Maple Dr NE,11500,NA,NA,New,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,CBD,3399 Peachtree,Atlanta_Buckhead_Atlanta_3399 Peachtree_3399 Peachtree Rd NE,3399 Peachtree Rd NE,12637,HFF,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,3630 Peachtree,Atlanta_Buckhead_Atlanta_3630 Peachtree_3630 Peachtree Rd NE,3630 Peachtree Rd NE,3725,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,55 Allen Plaza,Atlanta_Downtown_Atlanta_55 Allen Plaza_55 Ivan Allen Blvd NW,55 Ivan Allen Blvd NW,1600,Burgerim,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,55 Allen Plaza,Atlanta_Downtown_Atlanta_55 Allen Plaza_55 Ivan Allen Blvd NW,55 Ivan Allen Blvd NW,2678,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,CBD,55 Allen Plaza,Atlanta_Downtown_Atlanta_55 Allen Plaza_55 Ivan Allen Blvd NW,55 Ivan Allen Blvd NW,2843,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,5871 Glenridge,Atlanta_Central Perimeter_Atlanta_5871 Glenridge_5871 Glenridge Dr NE,5871 Glenridge Dr NE,4000,Vericlaim,Financial Services and Insurance,Renewal,O,65945176,12365457,26.0678750972516,792610
2018,Q2,Atlanta,Atlanta,GA,Suburban,Bldg 17,Atlanta_Northlake_Atlanta_Bldg 17_17 Executive Park Dr NE,17 Executive Park Dr NE,2493,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,Bldg 17,Atlanta_Northlake_Atlanta_Bldg 17_17 Executive Park Dr NE,17 Executive Park Dr NE,4651,NA,NA,New,A,103299677,21402315,26.0678750972516,1440017
2018,Q2,Atlanta,Atlanta,GA,Suburban,Bldg 50,Atlanta_Central Perimeter_Atlanta_Bldg 50_50 Glenlake Pky NE,50 Glenlake Pky NE,3380,First Industrial Realty Trust,Real Estate (except coworking providers),New,A,103299677,21402315,26.0678750972516,1440017
